product_name,Attributes
Aqua Lip Waterproof Lipliner Pencil - 02C - Satin Rosewood (2g),Product Shade:02C - Satin Rosewood (2g)
Aqua Lip Waterproof Lipliner Pencil - 14C - Satin Light Rosewood (2g),Product Shade:14C - Satin Light Rosewood (2g)
Stunna Lip Paint Longwear Fluid Lip Color - Uncensored - Perfect Universal Red,Product Shade:Uncensored - Perfect Universal Red
Juicy Satin Lipstick - HOT BLOODED,Product Shade:HOT BLOODED
Juicy Satin Lipstick - MOTORBOAT,Product Shade:MOTORBOAT
Juicy Satin Lipstick - GO DEEP,Product Shade:GO DEEP
Juicy Satin Lipstick - ALPHA DOLL,Product Shade:ALPHA DOLL
Juicy Satin Lipstick - PURPSICLE,Product Shade:PURPSICLE
Rouge Artist Blur Finish Lipstick - 164 - Sassy Rhubarb,Product Shade:164 - Sassy Rhubarb
Powermatte Lip Pigment - Save The Queen,Product Shade:Save The Queen
Iconic Lipstick - Satin - Banned Red (5g),Product Shade:Satin - Banned Red (5g)
Iconic Lipstick - Satin - TolÃ¨de (5g),Product Shade:Satin - TolÃ¨de (5g)
Iconic Lipstick - Satin - Niagara (5g),Product Shade:Satin - Niagara (5g)
Iconic Lipstick - Satin - O (5g),Product Shade:Satin - O (5g)
Iconic Lipstick - Satin - Hot Voodoo (5g),Product Shade:Satin - Hot Voodoo (5g)
Iconic Lipstick - Satin - Lovin Lips (5g),Product Shade:Satin - Lovin Lips (5g)
Iconic Lipstick - Satin - Bad Reputation (5g),Product Shade:Satin - Bad Reputation (5g)
Iconic Lipstick - Satin - Impulse (5g),Product Shade:Satin - Impulse (5g)
Iconic Lipstick - Satin - Rosecliff (5g),Product Shade:Satin - Rosecliff (5g)
Iconic Lipstick - Satin - Raw Seduction (5g),Product Shade:Satin - Raw Seduction (5g)
POUTSICLE Hydrating Lip Stain - STRAWBERRY SANGRIA,Product Shade:STRAWBERRY SANGRIA
Perfect Strokes Universal Volumizing Mascara - 15ml,Product size:15ml
Perfect Strokes Universal Volumizing Mascara Mini - 0ml,Product size:0ml
Amazonian clay blurring powder foundation - 27S light-medium sand,Product Shade:27S Light-Medium Sand
Amazonian clay blurring powder foundation - 51S deep sand,Product Shade:51S deep sand
Ultra HD Setting Powder - 1 - Dark Sand (16g),Product Shade:1 - Dark Sand (16g)
Strawberry Smooth BHA+AHA Salicylic Serum - 30ml,Product size:30mL
Kindle Oasis Water-Safe Fabric Cover - Charcoal Black (Compatible with 9th and 10th Generation) - Charcoal Black,"Product color:Charcoal Black, Product Generation:9th and 10th Generation, Product Weight:125 g"
"Kindle Oasis Water-Safe Fabric Cover, Blue (Compatible with 9th and 10th Generations) - Blue","Product color:Blue, Product Generation:9th and 10th Generation, Product Weight:125 g"
"Kindle Oasis Water-Safe Fabric Cover, Red (Compatible with 9th and 10th Generations) - Red","Product color:red, Product Generation:9th and 10th Generation, Product Weight:125 g"
Versace Pour Femme Dylan EDP 100ML Blue,"Product Base Notes:musk, white woods, styrax and patchouli., Product Concentration:Concentration Eau De Parfum, Product Fragrance Family:Floral Fruity, Product Scent Sillage:Moderate, Product Season:Summer, Spring, Day, Product size:100mL, Product Top Notes:granny smith apple, black currant, clover, forget me not and shiso."
Versace Pour Femme Dylan EDP 50ML Blue,"Product Base Notes:musk, white woods, styrax and patchouli., Product Concentration:Concentration Eau De Parfum, Product Fragrance Family:Floral Fruity, Product Scent Sillage:Moderate, Product Season:Summer, Spring, Day, Product size:50mL, Product Top Notes:granny smith apple, black currant, clover, forget me not and shiso."
Versace Crystal Noir Women's Eau De Parfum 50ML - Crystal Noir,"Product Base Notes:Sandalwood, Musk and Amber., Product Concentration:Concentration Eau De Parfum, Product Fragrance Family:Oriental Floral, Product Scent Sillage:Moderate, Product Season:Winter, Fall, Night, Product size:50mL, Product Top Notes:Pepper, Ginger and Cardamom."
Versace Crystal Noir Women's Perfume 90ML - Crystal Noir,"Product Base Notes:Sandalwood, Musk and Amber., Product Concentration:Concentration Eau De Parfum, Product Fragrance Family:Oriental Floral, Product Scent Sillage:Moderate, Product Season:Winter, Fall, Night, Product size:90ml, Product Top Notes:Pepper, Ginger and Cardamom."
Versace Crystal Noir Women's EDT 90ML - Crystal Noir,"Product Base Notes:s Musk, Sandalwood &amp; Amber., Product Concentration:Eau De Toilette, Product Fragrance Family:Oriental Floral, Product Scent Sillage:Moderate, Product Season:Winter, Fall, Night, Product size:90ml, Product Top Notes:Cardamom, Pepper &amp; Ginger."
Versace Crystal Noir Women's EDT 50ML - Crystal Noir,"Product Base Notes:s Musk, Sandalwood &amp; Amber., Product Concentration:Eau De Toilette, Product Fragrance Family:Oriental Floral, Product Scent Sillage:Moderate, Product Season:Winter, Fall, Night, Product size:50mL, Product Top Notes:Cardamom, Pepper &amp; Ginger."
Versace Bright Crystal Women's EDT 200ML - Color: Crystal,"Product Base Notes:musk, mahogany and amber., Product Concentration:Eau De Toilette, Product Scent Sillage:Moderate, Product Season:Summer, Product size:200mL, Product Top Notes:yuzu, pomegranate and water notes."
Versace Bright Crystal Women EDT 90ML - Color,"Product Base Notes:musk, mahogany and amber., Product Concentration:Eau De Toilette, Product Scent Sillage:Moderate, Product Season:Summer, Product size:90ml, Product Top Notes:yuzu, pomegranate and water notes."
Versace Bright Crystal Women's EDT 50ML - Color: Crystal,"Product Base Notes:musk, mahogany and amber., Product Concentration:Eau De Toilette, Product Scent Sillage:Moderate, Product Season:Summer, Product size:50mL, Product Top Notes:yuzu, pomegranate and water notes."
"Versace Bright Crystal Eau De Toilette 5ML - Women's, Color: Bright Crystal","Product Base Notes:musk, mahogany and amber., Product Concentration:Eau De Toilette, Product Scent Sillage:Moderate, Product Season:Summer, Product size:5 ML, Product Top Notes:yuzu, pomegranate and water notes."
"Versace Bright Crystal Absolu Women's Eau De Parfum 90ML, Color: Absolu","Product Base Notes:mahogany, amber &amp; musk., Product Concentration:Eau De Parfum, Product Fragrance Family:Floral Fruity, Product Scent Sillage:Moderate, Product Season:Summer, Spring, Day, Product size:90ml, Product Top Notes:yuzu, pomegranate &amp; water notes."
"Versace Bright Crystal Absolu Women's Perfume 50ML, Eau De Parfum - Color: Bright Crystal","Product Base Notes:mahogany, amber &amp; musk., Product Concentration:Eau De Parfum, Product Fragrance Family:Floral Fruity, Product Scent Sillage:Moderate, Product Season:Summer, Spring, Day, Product size:50mL, Product Top Notes:yuzu, pomegranate &amp; water notes."
Versace Eros Femme EDP 100ML - Pink,"Product Base Notes:musk, ambroxan, woodsy notes and sandalwood., Product Concentration:Eau De Parfum, Product Fragrance Family:Floral Woody, Product Scent Sillage:Moderate, Product Season:Summer, Spring, Day, Product size:100mL, Product Top Notes:Sicilian lemon, pomegranate and Calabrian bergamot."
"Versace Eros Femme EDP 50ML, Pink","Product Base Notes:musk, ambroxan, woodsy notes and sandalwood., Product Concentration:Eau De Parfum, Product Fragrance Family:Floral Woody, Product Scent Sillage:Moderate, Product Season:Summer, Spring, Day, Product size:50mL, Product Top Notes:Sicilian lemon, pomegranate and Calabrian bergamot."
"Guerlain Samsara Women EDT 100ML, Eau De Toilette - Color","Product Base Notes:amber, musk, iris, tonkin beans, vanilla, sandalwood, Product Concentration:Eau De Toilette, Product Fragrance Family:powdery, Product Hear Note:iris, jasmine, narcissus, rose, violet, orris, Product Odor:powdery and floral, Product Scent longevity:3-6 Hours, Product Scent Sillage:Soft, Product Season:Summer, Product Sensation:Sensual And Warm, Product size:100mL, Product Top Notes:citrus bergamia, lemon, peach, foliage, ylang-ylang"
Baldessarini Ambre Eau De Toilette 90ML For Men - Amber,"Product Base Notes:Amber, Labdanum, Vanilla, Oak Tree, Oak Moss, Ambergris, Product Concentration:Eau De Toilette, Product Family:Amber, Product Gender:Men, Product Hear Note:Leather, Violet, Product Occassion:Night, Product Odor:Sweet And Woody, Product Scent longevity:0-1 Hours, Product Scent Sillage:Intense, Product Season:Autumn, Product Sensation:Sensual And Warm, Product size:90ml, Product Top Notes:Grain Alcohol, Mandarine, Red Apple"
"Versace Pour Homme Dylan Blue EDT 200ML - Men's, Blue","Product Base Notes:Musk, Incense, Tonka Bean, Saffron., Product Concentration:Eau De Parfum, Product Family:Spicy Aquatic, Product Gender:Men, Product Occassion:Casual Wear, Product Scent Sillage:Moderate, Product Season:Summer, Product size:200 ML, Product Top Notes:Bergamot, Grapefruit, Fig Leaf. Middle Notes: Violet Leaf, Exotic Papyrus, Patchouli, Back Pepper, Ambroxan. Musk, Incense, Tonka Bean, Saffron."
Versace Pour Homme Dylan Blue Men EDT 100ML - Blue,"Product Base Notes:Musk, Incense, Tonka Bean, Saffron., Product Concentration:Eau De Parfum, Product Family:Spicy Aquatic, Product Gender:Men, Product Occassion:Casual Wear, Product Scent Sillage:Moderate, Product Season:Summer, Product size:100 ML, Product Top Notes:Bergamot, Grapefruit, Fig Leaf. Middle Notes: Violet Leaf, Exotic Papyrus, Patchouli, Back Pepper, Ambroxan. Musk, Incense, Tonka Bean, Saffron."
Versace Pour Homme Dylan Eau De Toilette 50ML Blue,"Product Base Notes:Musk, Incense, Tonka Bean, Saffron., Product Concentration:Eau De Parfum, Product Family:Spicy Aquatic, Product Gender:Men, Product Occassion:Casual Wear, Product Scent Sillage:Moderate, Product Season:Summer, Product size:50 ML, Product Top Notes:Bergamot, Grapefruit, Fig Leaf. Middle Notes: Violet Leaf, Exotic Papyrus, Patchouli, Back Pepper, Ambroxan. Musk, Incense, Tonka Bean, Saffron."
Versace Eros EDT 200ML - M (Color),"Product Base Notes:Vanilla, Leather, Sandalwood, Cedar, Bitter Orange And Patchouli., Product Concentration:Eau De Parfum, Product Family:Oriental Woody, Product Gender:Men, Product Occassion:Casual Wear, Product Scent Sillage:Moderate, Product Season:All, Product size:200 ML, Product Top Notes:Mint, Candy Apple, Lemon And Mandarin Orange. Middle Notes: Ambroxan, Geranium And Clary Sage. Vanilla, Leather, Sandalwood, Cedar, Bitter Orange And Patchouli."
Versace Eros EDT 100ML - M (Color),"Product Base Notes:Vanilla, Leather, Sandalwood, Cedar, Bitter Orange And Patchouli., Product Concentration:Eau De Parfum, Product Family:Oriental Woody, Product Gender:Men, Product Occassion:Casual Wear, Product Scent Sillage:Moderate, Product Season:All, Product size:100 ML, Product Top Notes:Mint, Candy Apple, Lemon And Mandarin Orange. Middle Notes: Ambroxan, Geranium And Clary Sage. Vanilla, Leather, Sandalwood, Cedar, Bitter Orange And Patchouli."
Versace Eros EDT 50ML - M (Color),"Product Base Notes:Vanilla, Leather, Sandalwood, Cedar, Bitter Orange And Patchouli., Product Concentration:Eau De Parfum, Product Family:Oriental Woody, Product Gender:Men, Product Occassion:Casual Wear, Product Scent Sillage:Moderate, Product Season:All, Product size:50 ML, Product Top Notes:Mint, Candy Apple, Lemon And Mandarin Orange. Middle Notes: Ambroxan, Geranium And Clary Sage. Vanilla, Leather, Sandalwood, Cedar, Bitter Orange And Patchouli."
Versace Pour Homme EDT 200ML - Fragrance for Men - Blue,"Product Base Notes:Tonka Bean, Musk And Amber., Product Concentration:Eau De Toilette, Product Family:Aromatic Fougere, Product Gender:Men, Product Occassion:Casual Wear, Product Scent Sillage:Moderate, Product Season:Summer, Product size:200 ML, Product Top Notes:Lemon, Neroli, Bergamot And Rose De Mai. Middle Notes: Hyacinth, Cedar, Clary Sage And Geranium. Tonka Bean, Musk And Amber."
Versace Pour Homme EDT 100ML - Blue,"Product Base Notes:Tonka Bean, Musk And Amber., Product Concentration:Eau De Toilette, Product Family:Aromatic Fougere, Product Gender:Men, Product Occassion:Casual Wear, Product Scent Sillage:Moderate, Product Season:Summer, Product size:100 ML, Product Top Notes:Lemon, Neroli, Bergamot And Rose De Mai. Middle Notes: Hyacinth, Cedar, Clary Sage And Geranium. Tonka Bean, Musk And Amber."
Versace Pour Homme EDT 50ML - Blue,"Product Base Notes:Tonka Bean, Musk And Amber., Product Concentration:Eau De Toilette, Product Family:Aromatic Fougere, Product Gender:Men, Product Occassion:Casual Wear, Product Scent Sillage:Moderate, Product Season:Summer, Product size:50 ML, Product Top Notes:Lemon, Neroli, Bergamot And Rose De Mai. Middle Notes: Hyacinth, Cedar, Clary Sage And Geranium. Tonka Bean, Musk And Amber."
"Dior Sauvage EDP 100ML - Eau de Parfum, 100ml, Colorless","Product Base Notes:Ambroxan And Vanilla., Product Concentration:Eau De Parfum, Product Family:Oriental Fougere, Product Gender:Men, Product Occassion:All, Product Scent Sillage:Moderate, Product Season:All, Product size:100 ML, Product Top Notes:Bergamot. Middle Notes: Sichuan Pepper, Lavender, Star Anise And Nutmeg. Ambroxan And Vanilla."
"Dior Sauvage EDP 60ML - Eau de Parfum, 60ML, Colorless","Product Base Notes:Ambroxan And Vanilla., Product Concentration:Eau De Parfum, Product Family:Oriental Fougere, Product Gender:Men, Product Occassion:All, Product Scent Sillage:Moderate, Product Season:All, Product size:60 ML, Product Top Notes:Bergamot. Middle Notes: Sichuan Pepper, Lavender, Star Anise And Nutmeg. Ambroxan And Vanilla."
"Dior Sauvage EDP 200ML - Eau de Parfum, 200ML - Fragrance for Men - Blue","Product Base Notes:Ambroxan And Vanilla., Product Concentration:Eau De Parfum, Product Family:Oriental Fougere, Product Gender:Men, Product Occassion:All, Product Scent Sillage:Moderate, Product Season:All, Product size:200 ML, Product Top Notes:Bergamot. Middle Notes: Sichuan Pepper, Lavender, Star Anise And Nutmeg. Ambroxan And Vanilla."
Dior Eau Sauvage Men Parfum 100ML - Color,Product size:100 ML
Dior Eau Sauvage Men Parfum 50ML - Color,Product size:50 ML
Versace Pour Femme Dylan Eau De Parfum 100 ML Purple,Product size:100 ML
Versace Pour Femme Dylan Eau De Parfum 50 ML Purple,Product size:50 ML
Yves Saint Laurent Opium Storm Illusion Eau De Parfum Women - Black,Product size:50 ML
"Smeg - Dolce &amp; Gabbana Refrigerator of Art ""Blind Love"" by the Artist Salvatore Sapienza - MultiColor","Product Capacity:201 l â€“ 400 l, Product Power:90 W, Product Product-Type:Art Fridge, Product Weight:79 KG"
Nespresso Set Of Cups And Saucers,Product Product-Type:Cups and Saucers
Handheld Garment Steamer 1200W 260ml 20gm/min Anti Calc Lint Remover Universal Bottle Adaptor HST1200-B5 2 Years Warranty Black,"Product Capacity:260 Milliliters, Product color:White/Blue, Product Material:Plastic, Product Special Feature:Portable, Product Style:Manual 260 ML Steamer, Product Voltage:1200, Product Weight:950 g"
"5 Pcs Ironing Mesh Cloth - Heat Resistant, Protective Insulation Pad, Scorch-Saving, Home Ironing Mat - Ironing Protector Mesh Cloth, Color: White","Product color:multi, Product Material:Microfiber, Product Weight:60 g"
Portable Mini Ironing Machine - Professional Micro Steam Iron Handheld Garment Steamer - Simple & Safe Operation - Hanging Iron for Home/Travel,"Product color:B, Product Style:Compact, Product Weight:100 g"
"MyMobility Ironing Board, Small Sleeve, Mini Foldable, Space-Saving Portable for Sewing, Metal Color",Product Material:Steel
Ironing Protector Mesh Cloth Pad 10pcs - Scorch Saving Easy Protection,Product Weight:230 g
Bamboo Leaf Mountain Japanese Anime Bushido Samurai Red Sun Mouse Pad Long Extended XL Mousepad Desk Pad Gaming Pc Desktop Large Rubber Mice Pads Stitched Edges 31.5'' X 11.8'',"Product color:Black9, Product Material:Rubber, Product Material Type:Rubber, Product Shape:Rectangular, Product size:One Size, Product Weight:08 Pounds"
Large Play &amp; Learn Infant Gym Toys Piano Activity - Baby Kick and Gym Play Mat Lay &amp; Play 3 in 1 Fitness Music and Lights Fun Piano for 0-36 Months Girl Boy - Easy to Disassemble and Washable,"Product Material:Plastic, Product Style:Modern"
Red Kite Redkite Baby Play Gym Safari Petal Multi Coloured,"Product Material:Polyester, Product Material Type:Polyester, Product Maximum Weight Recommendation:1 Kilograms, Product Weight:17 Kilograms"
COOLBABY Large Play Learn Infant Gym Toys Piano Activity Baby Kick and Gym Play Mat Lay &amp; Play 3 in 1 Fitness Music and Lights Fun Piano for 0-36 Months Girl Boy - Easy to Disassemble and Washableâ€¦,Product color:O605
"COOLBABY Soft Non-Toxic Baby Play Mat | Toddler Playmat | Colorful Jigsaw Puzzle PlayMat | 16+2 Bonus Squares Foam Floor Mats for Kids &amp; Babies | EVA Foam Interlocking Tiles for Gym, Nursery, Playroom","Product color:Cobalt-apricot-pine-gold, Product Material:Ethylene Vinyl Acetate (EVA)"
"Bright Starts 4-in-1 Groovinâ€™ Kicks Piano Gym, Tummy Time Play Mat &amp; Activity Baby Toys, Green - Tropical Safari, Newborn to Toddler","Product Style:Tropical Safari Kick Gym, Product Theme:Animals, Product Weight:0.88 Kilograms"
"TP-Link Tapo Smart Wi-Fi Spotlight, Dimmable, 2700 K Warm Light, GU10 Lamp Base, Remote Control, Energy Saving, Works with Alexa &amp; Google Home, No hub required (Tapo L610) [Energy Class D]","Product Included Components:Tapo L610, Product Special Feature:Energy Efficient, Dimmable, Product Style:Style: Dimmable Soft Warm, Product Weight:0.03 Kilograms"
Saska Smart LED Bulb E27 WIFI Control Color Adjustable Light Works with Amazon Alexa/Google Home RGB+CW+WW 10W (2 Pack),"Product Special Feature:Color Changing, Product Style:Style: 2 Pack"
Geepas Energy Saving Lamp,"Product Made in:China, Product Style:Asian"
"Xiaomi Gpx4026Gl | Mi Smart Led Bulb (Warm White) | Smart Controls | Wi-Fi | Smart Voice Commands | AdjUSt Brightness | Energy Saver | 25,000 Hrs | Connect W/Google Assistant, Amazon, Alexa - White","Product Included Components:25,000 Hrs|Adjust Brightness|Connect w/ Google Assistant, Amazon, Alexa - White|Energy Saver|Mi Smart LED Bulb (Warm White)|Smart Controls|Smart Voice Commands|Wi-Fi|Xiaomi GPX4026GL, Product Special Feature:Energy Efficient, Dimmable, Lightweight, Product Weight:67 Grams"
Dreamons link Play Learn Infant Gym Toys Piano Activity Baby Kick and Gym Play Mat Lay &amp; Play 3 in 1 Fitness Music and Lights Fun Piano for 0-36 Months Girl Boy - Easy to Disassemble and Washableâ€¦,Product Material:Fabric
"Playgro 5 In 1 Safari Super Gym 0181594, Playgro Is Encouraging Imagination With Stem/Stem For A Bright Future - Great Start For A World Of Learning","Product Material:BPA Free, Product Material Type:BPA Free, Product Theme:Animals"
Karnak Orthomedical Plus Comfopedic Series Premium Medium Firm Feel Mattress 2-Years Warranty USA - Queen/UK - King Size 150 x 200cm Thickness 10cm,"Product color:White, Product Material:Foam, Product size:USA - Queen / UK - King 150 x 200cm, Product Special Feature:Hypoallergenic"
Safety 1St Back Seat Car Mirror X1,"Product Maximum Weight Recommendation:20 Kilograms, Product Pump Type:Manual, Product Vehicle Service Type:Car, Product Weight:263 g"
